chr	start	end	CTRL1	CTRL2	CTRL3	HEAT6_1	HEAT6_2	HEAT6_3	HEAT12_1	HEAT12_2	HEAT12_3	HEAT24_1	HEAT24_2	HEAT24_3	CTRLmean	HEAT6mean	HEAT12mean	HEAT24mean	deltaCHG_6h	deltaCHG_12h	deltaCHG_24h
1	10478300	10478400	0.48089062897886425	1.0	0.6617647058823529	0.6324404761904762	0.6825868575868577	0.8738095238095237	0.7935064935064935	0.7083333333333334	0.781421502474134	0.5500661375661376	0.8958333333333331	0.6904761904761905	0.714218444953739	0.7296122858622859	0.7610871097713202	0.7121252204585536	0.015393840908546896	0.04686866481758123	-0.002093224495185342
1	10478400	10478500	0.4947368421052632	0.9871794871794872	0.43735601630338466	0.7584126984126984	0.9843076923076923	0.9332539682539682	0.4061707523245985	1.0	0.9310456389452332	0.4310235219326129	1.0	0.7833333333333334	0.6397574485293783	0.8919914529914529	0.7790721304232773	0.7381189517553155	0.25223400446207456	0.13931468189389895	0.09836150322593717
1	10478500	10478600	0.5969967532467533	0.7178571428571427	1.0	0.75	0.7416666666666667	0.9220238095238098	0.7307692307692307	0.75	0.932030932030932	0.5155555555555555	0.9666666666666666	0.9508928571428572	0.7716179653679655	0.8045634920634921	0.8042667209333877	0.8110383597883598	0.03294552669552664	0.03264875556542224	0.039420394420394356
1	10478600	10478700	0.7304737963673125	0.8988095238095238	1.0	0.6052780552780553	0.6084606973413652	0.7143728841046847	0.5626528442317915	0.7	0.8653846153846154	0.4858630952380952	0.812325181599769	0.5807789570993928	0.8764277733922787	0.6427038789080352	0.7093458198721357	0.626322411312419	-0.23372389448424358	-0.167081953520143	-0.2501053620798598
1	10478700	10478800	0.5142857142857142	0.388888888888889	0.3660714285714285	0.0625	0.619047619047619	0.48237179487179477	0.2678571428571428	0.4666666666666665	0.4415584415584415	0.2991071428571428	0.48076923076923067	0.5227272727272726	0.4230820105820106	0.3879731379731379	0.39202741702741695	0.43420121545121537	-0.03510887260887269	-0.031054593554593668	0.011119204869204757
1	10478800	10478900	0.5859356725146199	0.5239393939393939	0.7880059454611884	0.46528679653679655	0.5753436612258654	0.625683508887426	0.4473986928104575	0.5340567765567765	0.6218985776128634	0.5025268243071446	0.5523908199643495	0.7114162736988823	0.632627003971734	0.5554379888833626	0.5344513489933659	0.5887779726567921	-0.0771890150883714	-0.09817565497836811	-0.04384903131494189
1	10478900	10479000	0.166666666666667	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.333333333333333	0.055555555555555663	0.08333333333333333	0.0	0.111111111111111	0.027777777777777665	-0.055555555555555663	0.05555555555555533
1	10479000	10479100	0.01428571428571428	0.04166666666666675	0.05	0.01818181818181818	0.057142857142857204	0.1	0.01333333333333334	0.0	0.01818181818181818	0.0	0.025	0.05818181818181818	0.035317460317460345	0.05844155844155846	0.010505050505050509	0.02772727272727273	0.023124098124098116	-0.024812409812409834	-0.007590187590187616
1	10479100	10479200	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333333	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.111111111111111	0.0	-0.06666666666666667	0.04444444444444433	-0.06666666666666667
1	10479200	10479300	0.0	0.13333333333333325	0.25	0.0	0.037037037037037	0.04166666666666675	0.0	0.025	0.09126984126984125	0.0	0.0	0.0	0.12777777777777774	0.026234567901234584	0.038756613756613746	0.0	-0.10154320987654315	-0.089021164021164	-0.12777777777777774
1	10479300	10479400	0.0540584415584416	0.08333333333333329	0.02	0.01394230769230769	0.12217261904761913	0.1033333333333333	0.00769230769230769	0.012345679012345666	0.00909090909090909	0.052380952380952396	0.03636363636363636	0.0333333333333333	0.05246392496392496	0.07981608669108671	0.00970963193185415	0.04069264069264069	0.027352161727161747	-0.04275429303207082	-0.011771284271284273
1	10479400	10479500	0.041666666666666664	0.0	0.08333333333333333	0.0	0.041666666666666664	0.06111111111111117	0.01538461538461538	0.0	0.0	0.0	0.0	0.0555555555555555	0.041666666666666664	0.034259259259259274	0.0051282051282051265	0.0185185185185185	-0.00740740740740739	-0.03653846153846154	-0.023148148148148164
1	10479500	10479600	0.04583333333333338	0.119047619047619	0.2	0.0125	0.4166666666666667	0.03125	0.0	0.125	0.16071428571428575	0.22777777777777783	0.0	0.0	0.12162698412698414	0.15347222222222223	0.09523809523809525	0.07592592592592594	0.03184523809523809	-0.026388888888888892	-0.0457010582010582
1	10479600	10479700	0.08333333333333333	0.3333333333333333	0.125	0.0	1.0	0.19444444444444434	0.08333333333333333	0.0	0.0	0.13333333333333333	0.0	0.0	0.18055555555555555	0.39814814814814814	0.027777777777777776	0.044444444444444446	0.2175925925925926	-0.1527777777777778	-0.1361111111111111
1	10479700	10479800	0.057692307692307696	0.0	0.0625	0.0	0.0	0.0	0.015384615384615385	0.0	0.0	0.0	0.0	0.0	0.04006410256410257	0.0	0.005128205128205128	0.0	-0.04006410256410257	-0.03493589743589744	-0.04006410256410257
1	10479800	10479900	0.006993006993006992	0.05	0.0	0.006410256410256407	0.0	0.0	0.009615384615384616	0.0	0.1111111111111111	0.0	0.0	0.02777777777777775	0.018997668997669	0.0021367521367521357	0.040242165242165236	0.00925925925925925	-0.016860916860916862	0.021244496244496237	-0.009738409738409748
1	10479900	10480000	0.0	0.0	0.0	0.0555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0185185185185185	0.0	0.0	0.0185185185185185	0.0	0.0
1	10480000	10480100	0.0	0.0	0.1666666666666665	0.0	0.0	0.0	0.0	0.03333333333333333	0.0	0.0	0.0	0.08888888888888884	0.0555555555555555	0.0	0.011111111111111112	0.029629629629629613	-0.0555555555555555	-0.044444444444444384	-0.025925925925925884
1	10480100	10480200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.025	0.0	0.0	0.0	0.0	0.013333333333333334	0.008333333333333333	0.0	0.013333333333333334	0.008333333333333333
1	10480200	10480300	0.0	0.05925925925925922	0.0	0.0	0.018518518518518556	0.0	0.04	0.025	0.0	0.014285714285714301	0.175	0.0	0.019753086419753072	0.006172839506172852	0.021666666666666667	0.0630952380952381	-0.013580246913580219	0.0019135802469135953	0.043342151675485024
1	10480300	10480400	0.0	0.0	0.09523809523809514	0.023809523809523857	0.0	0.0	0.023809523809523857	0.07142857142857142	0.0	0.0	0.08333333333333333	0.0	0.03174603174603171	0.007936507936507952	0.031746031746031765	0.027777777777777776	-0.02380952380952376	5.551115123125783e-17	-0.003968253968253933
1	10480400	10480500	0.015151515151515181	0.015151515151515181	0.16666666666666663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.06565656565656566	0.0	0.0	0.009259259259259259	-0.06565656565656566	-0.06565656565656566	-0.056397306397306404
1	10480500	10480600	0.0	0.0	0.0	0.02777777777777775	0.035714285714285754	0.0	0.0	0.04166666666666675	0.0	0.0	0.0	0.0	0.0	0.021164021164021166	0.013888888888888916	0.0	0.021164021164021166	0.013888888888888916	0.0
1	10480600	10480700	0.0	0.06666666666666667	0.0555555555555555	0.0	0.033730158730158714	0.0	0.07777777777777785	0.020408163265306145	0.07619047619047614	0.0	0.0	0.0	0.04074074074074072	0.011243386243386238	0.05812547241118671	0.0	-0.029497354497354487	0.017384731670445984	-0.04074074074074072
1	10480700	10480800	0.0	0.1	0.0	0.0	0.08571428571428576	0.0666666666666666	0.06944444444444439	0.0	0.0	0.045238095238095265	0.04166666666666675	0.0	0.03333333333333333	0.05079365079365078	0.02314814814814813	0.028968253968254004	0.017460317460317447	-0.010185185185185203	-0.004365079365079329
1	10480800	10480900	0.008547008547008544	0.05555555555555555	0.07291666666666663	0.03232323232323232	0.10185185185185178	0.05	0.07495590828924166	0.07777777777777778	0.0	0.0	0.0	0.1285714285714286	0.045673076923076907	0.061391694725028034	0.05091122868900647	0.042857142857142864	0.015718617801951128	0.005238151765929566	-0.002815934065934042
1	10480900	10481000	0.0	0.0	0.0	0.021780303030303025	0.04166666666666662	0.0	0.0	0.0875	0.025	0.020833333333333374	0.0	0.03348214285714288	0.0	0.02114898989898988	0.0375	0.01810515873015875	0.02114898989898988	0.0375	0.01810515873015875
1	10481000	10481100	0.035714285714285754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04761904761904767	0.0	0.011904761904761918	0.0	0.0	0.01587301587301589	-0.011904761904761918	-0.011904761904761918	0.0039682539682539715
1	10481100	10481200	0.07386363636363637	0.0	0.08333333333333325	0.0	0.03125	0.03869047619047625	0.03348214285714288	0.035714285714285754	0.04166666666666675	0.025	0.0	0.05208333333333337	0.05239898989898987	0.02331349206349208	0.03695436507936512	0.025694444444444454	-0.029085497835497787	-0.015444624819624747	-0.026704545454545415
1	10481200	10481300	0.022222222222222223	0.03125	0.074074074074074	0.027777777777777776	0.05	0.037037037037037	0.01719576719576719	0.0	0.12962962962962965	0.0	0.05	0.07407407407407411	0.042515432098765404	0.03827160493827159	0.048941798941798946	0.04135802469135804	-0.004243827160493811	0.006426366843033542	-0.001157407407407364
1	10481300	10481400	0.0	0.028571428571428602	0.03125	0.052564102564102586	0.0	0.0	0.10416666666666663	0.0	0.08333333333333337	0.0		0.013888888888888874	0.0199404761904762	0.01752136752136753	0.0625	0.006944444444444437	-0.002419108669108671	0.0425595238095238	-0.012996031746031762
1	10481400	10481500	0.037037037037037	0.05555555555555555	0.05	0.009259259259259255	0.14285714285714285	0.0	0.04621212121212121	0.0	0.05555555555555555	0.0	0.0	0.017857142857142877	0.04753086419753085	0.05070546737213403	0.03392255892255892	0.005952380952380959	0.003174603174603177	-0.013608305274971935	-0.04157848324514989
1	10481500	10481600	0.0	0.020833333333333332	0.0	0.0	0.0625	0.0	0.040178571428571425	0.03125	0.0	0.0	0.0	0.0	0.006944444444444444	0.020833333333333332	0.023809523809523808	0.0	0.013888888888888888	0.016865079365079364	-0.006944444444444444
1	10481600	10481700	0.0	0.07662337662337664	0.027777777777777776	0.004784688995215309	0.0	0.060606060606060635	0.013986013986014	0.11363636363636363	0.0	0.0	0.0	0.030303030303030273	0.034800384800384804	0.021796916533758648	0.042540792540792544	0.010101010101010091	-0.013003468266626156	0.00774040774040774	-0.024699374699374714
1	10481700	10481800	0.020408163265306145	0.0	0.0	0.015873015873015855	0.0	0.04761904761904757	0.04897959183673472	0.0	0.080952380952381	0.038265306122449	0.07142857142857142	0.041666666666666706	0.006802721088435382	0.02116402116402114	0.043310657596371906	0.050453514739229044	0.014361300075585757	0.036507936507936524	0.04365079365079366
1	10481800	10481900	0.016666666666666666	0.0555555555555555	0.1	0.0185185185185185	0.0	0.0	0.05158730158730166	0.15833333333333333	0.0	0.020833333333333332	0.0	0.0	0.057407407407407386	0.006172839506172833	0.069973544973545	0.006944444444444444	-0.051234567901234554	0.012566137566137607	-0.050462962962962946
1	10481900	10482000	0.0	0.0	0.0666666666666666	0.0	0.0	0.0	0.09722222222222217	0.0	0.0	0.027777777777777832	0.0	0.041666666666666664	0.0222222222222222	0.0	0.03240740740740739	0.023148148148148168	-0.0222222222222222	0.010185185185185193	0.0009259259259259689
1	10482000	10482100	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.0	0.04550264550264556	0.0	0.022222222222222223	0.0	0.0	0.027777777777777776	0.007407407407407408	0.007407407407407408	0.02257495590828926	0.009259259259259259	0.0	0.015167548500881853	0.001851851851851851
1	10482100	10482200	0.0	0.0	0.0666666666666666	0.0	0.055555555555555663	0.0	0.0	0.0	0.0	0.033333333333333395	0.0	0.0	0.0222222222222222	0.018518518518518556	0.0	0.011111111111111132	-0.003703703703703643	-0.0222222222222222	-0.011111111111111066
