chr	start	end	C1	C2	C3	H6_1	H6_2	H6_3	H12_1	H12_2	H12_3	H24_1	H24_2	H24_3	CTRLmean	H6mean	deltaCHH_6h	H12mean	deltaCHH_12h	H24mean	deltaCHH_24h
1	10476300	10476400	0.0021645021645021	0.0469047619047618	0.0458874458874459	0.0075757575757575	0.0375874125874126	0.008355614973262	0.009090909090909	0.0423160173160173	0.0505050505050505	0.0243506493506493	0.058080808080808	0.0409090909090908	0.0316522366522366	0.017839595045477368	-0.01381264160675923	0.033970658970658936	0.0023184223184223376	0.04111351611351603	0.009461279461279434
1	10476400	10476500	0.0069466403162055	0.0532155797101449	0.0559523809523809	0.0102704678362573	0.0225396825396825	0.0166666666666666	0.0220760233918128	0.0433158508158508	0.0513888888888888	0.0027777777777777	0.0582954545454545	0.05	0.03870486699291043	0.016492272347535464	-0.022212594645374967	0.038926921032184134	0.00022205403927370165	0.03702441077441073	-0.0016804562184997013
1	10476500	10476600	0.0185185185185185	0.0388888888888888	0.0671889838556505	0.0117798353909465	0.0157435897435897	0.0507716049382716	0.0159016566423973	0.0269867206141716	0.065723782390449	0.003831417624521	0.014836860670194	0.0326812173862397	0.04153213042101927	0.0260983433576026	-0.015433787063416669	0.03620405321567263	-0.005328077205346636	0.017116498560318234	-0.024415631860701035
1	10476600	10476700	0.0107900719969685	0.0170014880952381	0.0434782608695652	0.019927536231884	0.0253623188405796	0.0345849802371541	0.0037878787878787	0.0119047619047619	0.056657111004937	0.0253623188405796	0.0512543252595155	0.0039215686274509	0.023756606987257272	0.0266249451032059	0.0028683381159486272	0.024116583899192533	0.0003599769119352614	0.026846070909182004	0.0030894639219247316
1	10476700	10476800	0.0182613168724279	0.062016317016317	0.0619791666666666	0.0133337710084033	0.0250440917107583	0.0466269841269841	0.0052425986842105	0.0233058608058607	0.0239718614718614	0.008203125	0.0293333333333333	0.0170416083099906	0.047418933518470506	0.028334948948715234	-0.019083984569755272	0.01750677365397753	-0.029912159864492974	0.018192688881107966	-0.02922624463736254
1	10476800	10476900	0.0019841269841269	0.1277777777777777	0.0386904761904761	0.0182539682539682	0.0204081632653061	0.0248917748917748	0.0077110389610389	0.0112824675324675	0.0282738095238095	0.0303827751196172	0.0321869488536155	0.0168965609959398	0.05615079365079357	0.0211846354703497	-0.034966158180443865	0.015755772005771967	-0.0403950216450216	0.02648876165639083	-0.02966203199440274
1	10476900	10477000	0.0555712669683257	0.0421473134708428	0.0602941176470587	0.0133053221288515	0.0340686274509803	0.038235294117647	0.013235294117647	0.0436395202020201	0.0278704138998256	0.0155571552630376	0.0172427035330261	0.0330065359477124	0.05267089936207573	0.028536414565826267	-0.024134484796249463	0.02824840940649757	-0.02442248995557816	0.021935464914592032	-0.0307354344474837
1	10477000	10477100	0.0183928571428571	0.0266666666666667	0.0763095238095238	0.0126984126984127	0.0321428571428571	0.0125	0.0273611111111111	0.0133928571428571	0.0400595238095238	0.0128787878787878	0.0463095238095238	0.0349206349206349	0.0404563492063492	0.0191137566137566	-0.021342592592592597	0.026937830687830667	-0.01351851851851853	0.03136964886964883	-0.009086700336700365
1	10477100	10477200	0.0056818181818181	0.0401041666666666	0.0351934523809523	0.0247767857142857	0.0208705357142857	0.0104166666666666	0.0107743818681318	0.0333333333333333	0.0244791666666666	0.0247767857142857	0.0572916666666666	0.0377604166666666	0.026993145743145666	0.018687996031746	-0.008305149711399666	0.0228622939560439	-0.004130851787101767	0.0399429563492063	0.012949810606060631
1	10477200	10477300	0.0159420289855072	0.0242424242424242	0.0253623188405796	0.0284584980237154	0.0	0.0388888888888888	0.0039525691699604	0.0108695652173913	0.0398550724637681	0.0	0.0434782608695651	0.0253623188405796	0.021848924022837002	0.022449128970868065	0.0006002049480310634	0.018225735617039933	-0.003623188405797069	0.022946859903381567	0.0010979358805445656
1	10477300	10477400	0.0101851851851851	0.0359032501889644	0.0394088669950739	0.0188161375661375	0.0520833333333333	0.032258064516129	0.0146604938271604	0.0381944444444444	0.0257275132275132	0.01168430335097	0.0	0.0324074074074073	0.028499100789741133	0.034385845138533266	0.005886744348792133	0.026194150499705998	-0.002304950290035135	0.0146972369194591	-0.013801863870282033
1	10477400	10477500	0.0195970695970696	0.0199175824175824	0.0512820512820512	0.0042735042735042	0.0153846153846153	0.0042735042735042	0.0	0.0764285714285714	0.0089910089910089	0.021978021978022	0.0269230769230769	0.0401709401709401	0.03026556776556773	0.0079772079772079	-0.02228835978835983	0.028473193473193433	-0.0017923742923742977	0.029690679690679667	-0.0005748880748880636
1	10477500	10477600	0.0263157894736842	0.0280701754385964	0.0482456140350876	0.0166666666666666	0.0921052631578947	0.0363199665831244	0.012781954887218	0.0123034859876965	0.0	0.0113636363636363	0.0105263157894736	0.0180451127819548	0.0342105263157894	0.04836396546922856	0.014153439153439161	0.0083618136249715	-0.0258487126908179	0.013311688311688233	-0.020898838004101167
1	10477600	10477700	0.0396825396825397	0.0491307634164777	0.0158730158730158	0.024848828420257	0.0131578947368421	0.026832955404384	0.0086580086580086	0.0290816326530612	0.0079365079365079	0.0096200096200096	0.0515873015873015	0.0120937263794406	0.0348954396573444	0.021613226187161032	-0.013282213470183369	0.0152253830825259	-0.019670056574818504	0.0244336791955839	-0.010461760461760502
1	10477700	10477800	0.0122058018609742	0.0574712643678161	0.0086206896551724	0.0091954022988505	0.0233169129720853	0.0296673632880529	0.0	0.0316502463054187	0.0098522167487684	0.0077586206896551	0.0307881773399014	0.0224137931034482	0.026099251961320902	0.0207265595196629	-0.005372692441658	0.013834154351395699	-0.012265097609925203	0.0203201970443349	-0.005779054916986003
1	10477800	10477900	0.0	0.032051282051282	0.266025641025641	0.0054945054945055	0.0247252747252747	0.057051282051282	0.0	0.0525641025641025	0.0128205128205128	0.0054945054945055	0.0173076923076923	0.064102564102564	0.09935897435897434	0.029090354090354067	-0.07026862026862027	0.02179487179487177	-0.07756410256410257	0.028968253968253935	-0.0703907203907204
1	10477900	10478000	0.0174603174603174	0.069047619047619	0.4960317460317459	0.0544217687074829	0.01	0.0079365079365079	0.0182539682539682	0.0	0.0136054421768707	0.0180461073318216	0.0428571428571428	0.0174603174603174	0.1941798941798941	0.02411942554799693	-0.17006046863189717	0.010619803476946299	-0.1835600907029478	0.026121189216427268	-0.1680587049634668
1	10478000	10478100	0.6297860034702142	0.6131261595547309	0.6878254277281737	0.5430166324903167	0.7335109821441981	0.6862779492790084	0.697813581892733	0.6651393846711272	0.6940205971359222	0.7171957555538796	0.7478070175438596	0.6359219727640782	0.6435791969177063	0.6542685213045077	0.01068932438680148	0.6856578545665942	0.04207865764888796	0.7003082486206059	0.05672905170289966
1	10478100	10478200	0.4434027777777777	0.3576566531111986	0.630142773892774	0.393987493987494	0.7922222222222223	0.5512691012691012	0.4812409812409812	0.6957521645021646	0.578749315818281	0.4517780830280831	0.8888888888888888	0.8444126984126984	0.4770674015939167	0.5791596058262725	0.10209220423235577	0.5852474871871423	0.10818008559322556	0.7283598901098901	0.2512924885159734
1	10478200	10478300	0.5229273504273505	0.5806451612903226	0.5933453583453583	0.5952380952380951	0.5868814320600035	0.7425474844135131	0.4564957264957265	0.5645161290322581	0.5458538587848933	0.5347018572825025	0.6427823205600984	0.7307692307692307	0.5656392900210104	0.6415556705705373	0.07591638054952687	0.522288571437626	-0.04335071858338446	0.6360844695372773	0.07044517951626683
1	10478300	10478400	0.468895033296656	1.0	0.5341425459072519	0.596660052910053	0.591390041118302	0.8650812247976114	0.7958946608946609	0.7894736842105263	0.7689915458937198	0.5100539338542435	0.94	0.5664141414141415	0.6676791930679693	0.684377106275322	0.0166979132073527	0.784786630332969	0.11710743726499973	0.6721560250894617	0.004476832021492405
1	10478400	10478500	0.4084080865814611	1.0	0.4935950312401143	0.7646464646464645	0.9875252525252524	0.8943533075112022	0.3448983811887037	1.0	0.9206481901312714	0.402641647063844	0.9955357142857144	0.7869526307026308	0.6340010392738585	0.8821750082276397	0.2481739689537812	0.7551821904399917	0.12118115116613315	0.7283766640173964	0.09437562474353789
1	10478500	10478600	0.4607589587559162	0.6893500643500644	1.0	0.6247519841269841	0.6117405115199234	0.957571713358158	0.3917686480186479	0.4848484848484848	0.9293414090782512	0.4098809523809524	0.9930555555555556	0.9917929292929292	0.7167030077019936	0.7313547363350219	0.014651728633028327	0.6019861806484613	-0.11471682705353226	0.7982431457431457	0.08154013804115212
1	10478600	10478700	0.5752399593853866	0.7352941176470589	0.9444444444444444	0.3393705393705394	0.3955420843032783	0.5838495902981807	0.4069112685560053	0.4117647058823529	0.9316666666666666	0.3012447732716275	0.7312751174617117	0.4194878578211911	0.7516595071589632	0.43958740465733276	-0.3120721025016305	0.5834475470350083	-0.1682119601239549	0.48400258285151015	-0.2676569243074531
1	10478700	10478800	0.4311684372745754	0.6111416361416362	0.403938859494415	0.2470414725605036	0.4973087366798919	0.3006510500921809	0.1983893557422969	0.3459608491866556	0.3368162943513518	0.3183029432747351	0.4252921540470947	0.4802603638415996	0.4820829776368756	0.3483337531108588	-0.13374922452601679	0.2937221664267681	-0.18836081121010745	0.4079518203878098	-0.07413115724906577
1	10478800	10478900	0.5672708294929513	0.5055604119939601	0.795909093969914	0.5161747256574842	0.5639056431580854	0.6129129537927946	0.4491796962630741	0.5575661183412158	0.5917913060555088	0.5043031457462627	0.6397837681158828	0.764423687352654	0.6229134451522751	0.5643311075361215	-0.05858233761615361	0.5328457068865995	-0.0900677382656756	0.6361702004049331	0.013256755252658015
1	10478900	10479000	0.0727807172251617	0.1005291005291005	0.0940545808966861	0.065895061728395	0.1207241794640168	0.1225749559082893	0.0485354635681433	0.0871320037986705	0.1043089626422959	0.0608988435075391	0.0877946127946128	0.1611992945326278	0.08912146621698276	0.10306473236690038	0.013943266149917616	0.07999214333636989	-0.00912932288061287	0.10329758361159325	0.014176117394610485
1	10479000	10479100	0.0093333333333333	0.0340952380952381	0.0183333333333333	0.0303496503496503	0.04	0.0376363636363636	0.0138333333333333	0.0694444444444444	0.0228888888888888	0.005	0.05625	0.0177777777777777	0.020587301587301567	0.03599533799533797	0.0154080364080364	0.03538888888888883	0.014801587301587264	0.026342592592592567	0.0057552910052909995
1	10479100	10479200	0.0147727272727272	0.0037878787878787	0.0071428571428571	0.0109504132231404	0.0247474747474747	0.0237603305785124	0.0	0.0306637806637806	0.0246598639455782	0.018037518037518	0.043560606060606	0.009090909090909	0.008567821067821	0.0198194061830425	0.011251585115221499	0.018441214869786268	0.009873393801965268	0.023563011063010997	0.014995189995189997
1	10479200	10479300	0.0059523809523809	0.0253968253968253	0.0174603174603174	0.0068027210884353	0.0514705882352941	0.0281385281385281	0.0029761904761904	0.0529100529100529	0.028344671201814	0.0099206349206349	0.0437641723356009	0.0107142857142857	0.016269841269841198	0.0288039458207525	0.012534104550911303	0.028076971529352433	0.011807130259511234	0.021466364323507167	0.005196523053665969
1	10479300	10479400	0.0400797920028689	0.0768315018315018	0.0663461538461538	0.0	0.1171957671957672	0.0576923076923077	0.0615942028985507	0.0261904761904761	0.0323426573426573	0.0526889776889777	0.0196428571428571	0.005	0.061085815893508165	0.05829602496269163	-0.0027897909308165353	0.04004244547722804	-0.021043370416280127	0.02577727827727827	-0.035308537616229894
1	10479400	10479500	0.0	0.0221969696969696	0.0648148148148148	0.0143518518518518	0.0624819624819625	0.0461309523809524	0.0024509803921568	0.0466570466570466	0.0	0.0104166666666666	0.0111111111111111	0.0415784832451499	0.0290039281705948	0.040988255571588895	0.011984327400994095	0.016369342349734466	-0.012634585820860335	0.021035420340975868	-0.007968507829618932
1	10479500	10479600	0.0811165845648604	0.124	0.05	0.003831417624521	0.4166666666666666	0.0344827586206896	0.0224137931034482	0.0	0.0061728395061728	0.0960662525879917	0.04	0.0138888888888888	0.08503886152162014	0.15166028097062573	0.06662141944900558	0.009528877536540333	-0.07550998398507981	0.049985047158960176	-0.03505381436265997
1	10479600	10479700	0.0369369369369369	0.0175675675675675	0.046875	0.0	1.0	0.1495495495495495	0.0144144144144144	0.02	0.0416666666666666	0.1342342342342342	0.0357142857142857	0.0405405405405405	0.03379316816816813	0.3831831831831832	0.34939001501501504	0.025360360360360334	-0.008432807807807797	0.07016302016302013	0.036369851994852
1	10479700	10479800	0.0352564102564102	0.0526315789473684	0.0666666666666666	0.0	0.0096153846153846	0.0526315789473684	0.0086996336996337	0.0	0.0242424242424242	0.0	0.0	0.0392156862745098	0.051518218623481736	0.020748987854251	-0.030769230769230736	0.010980685980685967	-0.04053753264279577	0.013071895424836602	-0.03844632319864513
1	10479800	10479900	0.0133333333333333	0.008695652173913	0.0	0.008	0.0	0.035	0.008076923076923	0.02	0.0	0.0226666666666666	0.0	0.0250626566416039	0.0073429951690821005	0.014333333333333335	0.006990338164251235	0.009358974358974334	0.0020159791898922332	0.015909774436090166	0.008566779267008065
1	10479900	10480000	0.0040816326530612	0.0104166666666666	0.0454545454545454	0.0576190476190476	0.006060606060606	0.1075268817204301	0.0081501831501831	0.0333333333333333	0.0238095238095238	0.019047619047619	0.0579710144927536	0.0333333333333333	0.0199842815914244	0.057068845133361225	0.03708456354193683	0.021764346764346732	0.0017800651729223335	0.03678398895790197	0.01679970736647757
1	10480000	10480100	0.003831417624521	0.0241379310344827	0.0942028985507245	0.0118226600985221	0.009090909090909	0.0	0.0155172413793103	0.0344827586206896	0.0459770114942528	0.0126436781609195	0.0095238095238095	0.0471264367816091	0.04072408240324273	0.0069711897298103676	-0.033752892673432365	0.031992337164750896	-0.008731745238491836	0.0230979748221127	-0.01762610758113003
1	10480100	10480200	0.0044642857142857	0.01	0.0	0.0051020408163265	0.0	0.0	0.0095238095238095	0.0273809523809523	0.0734567901234567	0.0238249845392702	0.0984848484848485	0.0357142857142857	0.004821428571428567	0.0017006802721088333	-0.0031207482993197335	0.036787184009406164	0.0319657554379776	0.052674706246134795	0.04785327767470623
1	10480200	10480300	0.0069930069930069	0.04	0.1388888888888889	0.026007326007326	0.0133333333333333	0.0277777777777777	0.0115384615384615	0.0149572649572649	0.0485507246376811	0.0208791208791208	0.0461538461538461	0.04	0.06196063196063193	0.022372812372812332	-0.039587819587819595	0.025015483711135832	-0.0369451482494961	0.035677655677655636	-0.026282976282976295
1	10480300	10480400	0.0159259259259259	0.0611111111111111	0.0802469135802469	0.0188888888888889	0.0092592592592592	0.0308641975308641	0.0311111111111111	0.0	0.0138888888888888	0.0047619047619047	0.0	0.0222222222222222	0.052427983539094634	0.01967078189300407	-0.03275720164609057	0.014999999999999966	-0.03742798353909467	0.008994708994708967	-0.04343327454438567
1	10480400	10480500	0.0061728395061728	0.0277777777777778	0.1759259259259259	0.0140358612580834	0.0192307692307692	0.0185185185185185	0.043312757201646	0.0216049382716049	0.0299823633156966	0.0111111111111111	0.0308641975308641	0.0138888888888888	0.0699588477366255	0.017261716335790368	-0.05269713140083514	0.03163335292964917	-0.038325494806976335	0.018621399176954666	-0.05133744855967083
1	10480500	10480600	0.0103174603174603	0.0277777777777777	0.0714285714285714	0.0276322751322751	0.0400793650793651	0.0583333333333333	0.0126322751322751	0.0253968253968254	0.0223544973544973	0.0122222222222222	0.0416666666666666	0.025	0.03650793650793647	0.04201499118165783	0.005507054673721361	0.020127865961199268	-0.0163800705467372	0.026296296296296272	-0.010211640211640196
1	10480600	10480700	0.0064102564102564	0.0479166666666666	0.0714285714285714	0.0236568986568986	0.1048534798534799	0.0	0.0330905205905205	0.0426282051282051	0.0205128205128205	0.0192307692307692	0.0138888888888888	0.0128205128205128	0.04191849816849813	0.042836792836792835	0.0009182946682947044	0.03207718207718203	-0.009841316091316103	0.015313390313390268	-0.026605107855107862
1	10480700	10480800	0.0031055900621117	0.0304347826086956	0.0196078431372548	0.0168407679277244	0.019927536231884	0.0403726708074534	0.0412196499153021	0.0279503105590062	0.0	0.0	0.0	0.019047619047619	0.017716071936020702	0.025713658322353932	0.00799758638633323	0.0230566534914361	0.005340581555415398	0.006349206349206334	-0.011366865586814368
1	10480800	10480900	0.0123809523809523	0.0466666666666666	0.0133333333333333	0.0141587301587301	0.0699999999999999	0.0427619047619047	0.0323015873015873	0.0137142857142857	0.0407619047619047	0.01	0.0375	0.016	0.024126984126984066	0.04230687830687823	0.018179894179894164	0.0289259259259259	0.004798941798941834	0.021166666666666667	-0.0029603174603173993
1	10480900	10481000	0.0394736842105263	0.0385964912280701	0.2	0.012781954887218	0.0456140350877192	0.0807017543859649	0.0	0.006578947368421	0.0384615384615384	0.0	0.0185185185185185	0.0192982456140351	0.09269005847953214	0.04636591478696737	-0.046324143692564775	0.015013495276653133	-0.07767656320287901	0.012605588044184532	-0.08008447043534761
1	10481000	10481100	0.0029411764705882	0.0	0.0651056014692378	0.0096182412358882	0.0475490196078431	0.0100840336134453	0.0095588235294117	0.0238095238095237	0.0220588235294117	0.0060399159663865	0.0162907268170426	0.0	0.022682259313275333	0.022417098152392196	-0.00026516116088313654	0.018475723622782367	-0.004206535690492966	0.007443547594476366	-0.015238711718798967
1	10481100	10481200	0.0176282051282051	0.0119047619047619	0.0277777777777777	0.0280612244897959	0.0122448979591836	0.0	0.0140306122448979	0.0	0.0530045351473923	0.0	0.0333333333333333	0.0104166666666666	0.019103581603581568	0.013435374149659833	-0.005668207453921735	0.022345049130763402	0.0032414675271818343	0.0145833333333333	-0.0045202482702482675
1	10481200	10481300	0.0233333333333333	0.0333333333333333	0.0611111111111111	0.0202020202020201	0.0833333333333333	0.0527777777777778	0.0458730158730158	0.05	0.0666666666666666	0.0023809523809523	0.1078431372549019	0.0383333333333333	0.03925925925925924	0.05210437710437706	0.012845117845117826	0.054179894179894134	0.014920634920634897	0.04951914098972917	0.010259881730469933
1	10481300	10481400	0.0	0.0	0.0	0.0180224867724867	0.069047619047619	0.0	0.07886396011396	0.0	0.0208333333333333	0.0138888888888888	0.0	0.0092592592592592	0.0	0.0290233686067019	0.0290233686067019	0.03323243114909777	0.03323243114909777	0.007716049382716	0.007716049382716
1	10481400	10481500	0.0	0.0066666666666666	0.0	0.0184678416821274	0.0054945054945055	0.0279999999999999	0.0546031746031746	0.0249999999999999	0.05	0.0083333333333333	0.05	0.0043103448275862	0.0022222222222222	0.017320782392210934	0.015098560169988734	0.043201058201058164	0.04097883597883596	0.020881226053639835	0.018659003831417637
1	10481500	10481600	0.0064102564102564	0.0073529411764705	0.0589743589743589	0.0096153846153846	0.0384615384615384	0.0	0.0027472527472527	0.0621794871794871	0.0378151260504201	0.0385989010989011	0.05	0.0180461073318216	0.0242458521870286	0.016025641025641	-0.0082202111613876	0.0342472886590533	0.0100014364720247	0.035548336143574236	0.011302483956545636
1	10481600	10481700	0.0192837465564738	0.0383116883116883	0.009090909090909	0.007070707070707	0.0256410256410256	0.0166666666666666	0.0067432567432567	0.0	0.0238095238095238	0.0	0.0	0.0236652236652236	0.022228781319690364	0.016459466459466398	-0.005769314860223966	0.010184260184260167	-0.012044521135430197	0.007888407888407866	-0.014340373431282498
1	10481700	10481800	0.0	0.0	0.0263157894736842	0.0197435897435897	0.0133333333333333	0.0233333333333333	0.0689062049062049	0.0	0.01	0.0155555555555555	0.0289855072463768	0.015	0.0087719298245614	0.018803418803418764	0.010031488978857365	0.0263020683020683	0.0175301384775069	0.019847020933977434	0.011075091109416034
1	10481800	10481900	0.0124579124579124	0.053030303030303	0.0292207792207792	0.0	0.0194444444444444	0.0136363636363636	0.0371452621452621	0.0363636363636363	0.0227272727272727	0.0071548821548821	0.0308641975308641	0.0075757575757575	0.0315696649029982	0.011026936026936001	-0.020542728876062198	0.032078723745390364	0.0005090588423921627	0.0151982790871679	-0.0163713858158303
1	10481900	10482000	0.0089285714285714	0.0133333333333333	0.0493827160493827	0.0140306122448979	0.0351966873706004	0.0428571428571428	0.0130952380952381	0.0386904761904762	0.0	0.0051020408163265	0.0555555555555555	0.0059523809523809	0.02388154027042913	0.030694814157547035	0.006813273887117905	0.017261904761904766	-0.006619635508524364	0.0222033257747543	-0.0016782144956748318
1	10482000	10482100	0.010989010989011	0.04	0.0	0.0198717948717948	0.008	0.065079365079365	0.0434981684981685	0.0384615384615384	0.0576923076923076	0.0076923076923076	0.0590277777777777	0.0512820512820512	0.016996336996337	0.030983719983719932	0.013987382987382932	0.046550671550671496	0.029554334554334497	0.0393340455840455	0.022337708587708498
1	10482100	10482200	0.0066666666666666	0.0666666666666666	0.0253968253968253	0.013	0.0286281179138321	0.02	0.059	0.0208333333333333	0.0	0.0	0.0366666666666666	0.0266666666666666	0.032910052910052834	0.02054270597127737	-0.012367346938775465	0.0266111111111111	-0.0062989417989417346	0.021111111111111067	-0.011798941798941767
